0.0597532 0.129642 0.118444 0.0129724 0.0069115 0.119579 0.174564 0.0193241 0.180023 0.178787
0.143106 0.134687 0.125936 0.129082 0.0942999 0.0876336 0.038787 0.163215 0.0379845 0.0452695
0.0241692 0.0316478 0.00470371 0.195546 0.132614 0.160351 0.0993003 0.196486 0.126582 0.0286
0.131173 0.068688 0.0573646 0.221173 0.0132769 0.0843009 0.0142999 0.181891 0.0841214 0.143711
0.103421 0.22118 0.184548 0.138865 0.144177 0.00440178 0.032526 0.0459664 0.0435672 0.0813473
0.00801106 0.0844411 0.120321 0.00721322 0.0163302 0.194107 0.145245 0.116837 0.187587 0.119908
0.011873 0.132034 0.10161 0.0707467 0.152058 0.130105 0.116453 0.160567 0.0811558 0.0433978
0.106449 0.123765 0.117618 0.138331 0.0649695 0.168411 0.0847927 0.0893223 0.0343263 0.0720146
0.0706774 0.167371 0.111313 0.064678 0.0267577 0.126499 0.120246 0.160646 0.0324954 0.119317
0.195323 0.229345 0.100693 0.0196506 0.109976 0.000942116 0.0324863 0.0376938 0.110465 0.163425
0.0967631 0.0917247 0.0725688 0.110046 0.149449 0.209381 0.0892893 0.0230925 0.110775 0.0469107
0.0317211 0.00561724 0.0565594 0.0487955 0.0283045 0.155102 0.193954 0.137715 0.152984 0.189248
0.0832149 0.122338 0.00902197 0.116772 0.156747 0.0951699 0.149265 0.109292 0.0086991 0.149481
0.0552927 0.0421688 0.074647 0.174112 0.130882 0.0184489 0.0195942 0.155367 0.0998675 0.229621
0.0366366 0.156456 0.171685 0.132982 0.111328 0.0490553 0.0572216 0.0750893 0.0964862 0.113059
0.122371 0.0412113 0.156798 0.0168609 0.13924 0.0102107 0.0903794 0.105155 0.125347 0.192426
0.0876042 0.100532 0.101505 0.0552737 0.103109 0.134453 0.110067 0.0704039 0.119785 0.117266
0.176906 0.018402 0.0391273 0.124755 0.11984 0.0146116 0.198973 0.102514 0.0631581 0.141713
0.18335 0.1685 0.132364 0.0880317 0.0745388 0.00201452 0.150669 0.023353 0.111663 0.0655164
0.199764 0.109712 0.191182 0.0333457 0.035979 0.0343138 0.0880282 0.194855 0.0527683 0.060052
0.0936875 0.00657884 0.175289 0.0987244 0.0435844 0.0854776 0.123551 0.125474 0.140423 0.10721
0.129147 0.0673778 0.244598 0.00541658 0.0679729 0.167179 0.150591 0.116252 0.0349737 0.0164911
0.170097 0.202936 0.120613 0.128764 0.114835 0.0800693 0.0128231 0.0852471 0.0811144 0.00350041
0.0143196 0.0250359 0.126044 0.156041 0.160299 0.130514 0.100996 0.14287 0.0378114 0.10607
0.121489 0.037388 0.087743 0.128199 0.0881791 0.0997832 0.147078 0.0972755 0.0540632 0.138801
0.144929 0.0288357 0.230227 0.0181414 0.0685818 0.00675107 0.245904 0.171255 0.0553055 0.0300701
0.0481367 0.0296535 0.169635 0.112731 0.158787 0.12998 0.100861 0.19148 0.0212156 0.0375208
0.0788487 0.251415 0.0482629 0.110229 0.0716049 0.125427 0.0424925 0.169676 0.0324247 0.0696188
0.0689356 0.104142 0.127582 0.158425 0.145657 0.0231677 0.122258 0.0307086 0.182872 0.0362525
0.11671 0.1619 0.144171 0.0486157 0.0929425 0.0257191 0.119312 0.11318 0.153584 0.0238656
0.148905 0.105937 0.0276603 0.0975094 0.117977 0.0946904 0.00329323 0.162403 0.128292 0.113333
0.142524 0.0249314 0.140015 0.0828561 0.0389076 0.099948 0.124062 0.149906 0.151499 0.0453514
0.0901608 0.00457374 0.140977 0.120029 0.0647579 0.159779 0.0691213 0.108003 0.100474 0.142124
0.163829 0.0785939 0.18599 0.128391 0.0903808 0.0686426 0.0752364 0.117653 0.07899 0.0122929
0.0998034 0.148241 0.1563 0.114594 0.00200737 0.142204 0.148797 0.0706692 0.056416 0.0609679
0.107739 0.0491142 0.0512382 0.156705 0.132959 0.0819127 0.15675 0.0914682 0.161984 0.01013
0.166865 0.15206 0.0709709 0.0328576 0.0362016 0.142891 0.0366742 0.125103 0.0702305 0.166146
0.180312 0.0767563 0.099311 0.121704 0.154825 0.000239225 0.024139 0.167884 0.0276393 0.14719
0.127496 0.0796099 0.107311 0.0652264 0.0724071 0.0927952 0.0767371 0.132527 0.101571 0.14432
0.0567484 0.13935 0.0685747 0.145172 0.0773194 0.0817503 0.149606 0.00909855 0.121768 0.150612
0.0291089 0.0871638 0.115578 0.131342 0.0890537 0.130148 0.0716692 0.0382063 0.136107 0.171623
0.0978144 0.121511 0.061311 0.100101 0.045191 0.131673 0.159126 0.0634004 0.147859 0.0720129
0.0571514 0.12056 0.066886 0.150295 0.0599884 0.176942 0.086088 0.0388965 0.13287 0.110323
0.0600302 0.160506 0.0618775 0.114819 0.136963 0.0747802 0.11239 0.0233446 0.169351 0.0859383
0.0724919 0.237473 0.0210099 0.071051 0.00619065 0.122025 0.00287384 0.217847 0.146082 0.102956
0.0334864 0.0573624 0.0188806 0.122947 0.00325298 0.190312 0.142992 0.0647713 0.193368 0.172628
0.0992551 0.0617714 0.0424354 0.00949601 0.10092 0.0375541 0.123843 0.200869 0.189674 0.134183
0.0235429 0.108121 0.0697198 0.0884238 0.0228676 0.0243025 0.0884403 0.225197 0.152597 0.196788
0.0292127 0.0176494 0.164054 0.125993 0.0230856 0.176992 0.0670714 0.154561 0.1573 0.0840805
0.179829 0.0418344 0.147543 0.0789447 0.0578733 0.0923839 0.0533904 0.0929938 0.143864 0.111343
0.110638 0.0780677 0.113065 0.072256 0.00607904 0.158445 0.108225 0.0843047 0.169244 0.0996758
0.134674 0.129813 0.199016 0.0883661 0.18556 0.0126885 0.07008 0.00315364 0.120647 0.0560013
0.0441011 0.0432418 0.0412509 0.156082 0.102516 0.140212 0.117269 0.154543 0.0564803 0.144304
0.062977 0.145957 0.0887961 0.0160574 0.0941091 0.0970441 0.235462 0.101144 0.0754684 0.0829856
0.134926 0.074438 0.100197 0.0601409 0.113021 0.103301 0.114924 0.0519065 0.0982801 0.148866
0.0641048 0.209394 0.0899294 0.15403 0.0514707 0.0931383 0.0599448 0.169416 0.0397744 0.0687987
0.00729128 0.0645382 0.184028 0.0567879 0.152857 0.199558 0.09633 0.0291309 0.137436 0.0720414
0.0343164 0.196886 0.111687 0.150028 0.0268677 0.0524386 0.041922 0.139197 0.0752626 0.171394
0.015658 0.193984 0.0144423 0.0617761 0.126723 0.160492 0.17905 0.0319441 0.0482264 0.167704
0.0711087 0.0593542 0.127401 0.187096 0.169778 0.0413918 0.0497726 0.0210908 0.106821 0.166187
0.177584 0.133763 0.0239091 0.00821474 0.101712 0.0867135 0.0791947 0.15914 0.0681825 0.161586
0.00478364 0.158425 0.100815 0.076903 0.142506 0.0773781 0.0939725 0.107556 0.149488 0.0881723
0.118262 0.0476675 0.160506 0.138641 0.104501 0.0147503 0.160427 0.0131841 0.114985 0.127077
0.114817 0.14274 0.0687788 0.0974425 0.0790039 0.132417 0.0507281 0.116905 0.124068 0.0730996
0.275609 0.148118 0.1669 0.00479357 0.00625648 0.190272 0.05115 0.0645681 0.086087 0.0062456
0.0503663 0.129487 0.0601651 0.0406207 0.280709 0.0855944 0.0933453 0.120316 0.124245 0.0151512
0.0435509 0.084963 0.162117 0.0292693 0.0992645 0.202815 0.0579715 0.189166 0.0841005 0.0467818
0.0532893 0.0595352 0.179333 0.124038 0.0607296 0.0824417 0.104574 0.134331 0.135999 0.0657301
0.00136042 0.12016 0.0441857 0.161013 0.015264 0.229167 0.0934131 0.0386778 0.206269 0.0904902
0.109246 0.105179 0.15811 0.0283446 0.152072 0.00190811 0.17524 0.0702332 0.141357 0.0583105
0.172286 0.152657 0.227833 0.0609132 0.0156093 0.0847289 0.0724643 0.0537286 0.131794 0.027986
0.00726948 0.00974344 0.0873512 0.0700259 0.0469843 0.117375 0.118777 0.360764 0.125642 0.0560676
0.0685165 0.0964689 0.13805 0.121351 0.0660132 0.101808 0.190919 0.0416297 0.151388 0.0238561
0.183766 0.0748486 0.07182 0.025392 0.234466 0.0836809 0.0190523 0.051267 0.0192607 0.236447
0.170656 0.17091 0.00431681 0.0552438 0.0636338 0.0783122 0.0515597 0.153698 0.158837 0.0928326
0.153914 0.0711566 0.109476 0.0717919 0.133127 0.0109963 0.103192 0.133969 0.156574 0.0558027
0.164157 0.0544886 0.0453089 0.0207069 0.0328887 0.14065 0.107694 0.152846 0.126197 0.155063
0.0543094 0.076363 0.189737 0.0619688 0.0909081 0.136223 0.174922 0.00538775 0.135749 0.0744314
0.0219736 0.123915 0.174626 0.160782 0.13601 0.097877 0.0141939 0.14441 0.0169718 0.109242
0.0514931 0.0506399 0.0873972 0.146518 0.0483874 0.154886 0.153797 0.0281604 0.148773 0.129949
0.0294324 0.17141 0.203603 0.087335 0.193711 0.0177502 0.049558 0.14426 0.0970459 0.00589417
0.00319991 0.0606387 0.173683 0.167762 0.13772 0.0270183 0.0960563 0.169569 0.00912508 0.155228
0.0447062 0.197482 0.00132402 0.122327 0.0596935 0.120862 0.0878893 0.0568428 0.196833 0.11204
0.0518049 0.132922 0.0661952 0.117114 0.0395821 0.142021 0.14798 0.112166 0.0489651 0.141249
0.0479451 0.028789 0.188246 0.141644 0.102029 0.150307 0.156064 0.00805881 0.0836781 0.0932391
0.00205901 0.119618 0.0105283 0.0683588 0.0802246 0.175146 0.179604 0.100261 0.188047 0.0761529
0.183903 0.207455 0.194753 0.0584542 0.0536749 0.0171093 0.0543214 0.056432 0.0633058 0.110591
0.215266 0.2144 0.0614546 0.0178714 0.0277936 0.0116492 0.0865471 0.235222 0.0182791 0.111517
0.0593325 0.031722 0.107081 0.176181 0.118009 0.0923117 0.123509 0.0917949 0.107161 0.0928979
0.157685 0.225815 0.0375953 0.00418397 0.0210255 0.231891 0.015371 0.0769683 0.125699 0.103766
0.18059 0.0695882 0.0620254 0.150841 0.00813888 0.118989 0.00508734 0.108417 0.135039 0.161284
0.0232988 0.139423 0.0225095 0.0974016 0.0979529 0.0764683 0.163968 0.155474 0.135717 0.0877869
0.130269 0.123754 0.0373115 0.0324686 0.114116 0.144566 0.109789 0.133378 0.105176 0.069172
0.108701 0.115669 0.0718181 0.157818 0.117119 0.04177 0.141875 0.0394852 0.166238 0.0395074
0.17393 0.0300968 0.200029 0.159807 0.012466 0.0159244 0.0271319 0.175832 0.110606 0.0941781
0.199765 0.0175026 0.11184 0.113681 0.14111 0.0758051 0.195354 0.0788771 0.0400331 0.0260312
0.164386 0.0921296 0.0420912 0.111776 0.0926611 0.179685 0.15102 0.118122 0.00217294 0.0459558
0.110831 0.0343117 0.171041 0.0164862 0.0147485 0.158939 0.13437 0.0941582 0.113856 0.151258
0.129602 0.123657 0.0780945 0.129723 0.0140078 0.0571485 0.135107 0.157301 0.171403 0.00395709
0.158257 0.0762126 0.161843 0.087745 0.0739385 0.0601747 0.139606 0.039281 0.109152 0.0937898
0.085252 0.13074 0.0677143 0.157369 0.106219 0.0587664 0.102904 0.0532074 0.125096 0.112732
0.0134391 0.0254707 0.0754175 0.127008 0.102914 0.0564292 0.204807 0.0290888 0.127009 0.238416
0.20268 0.0895092 0.112019 0.00700478 0.238114 0.0337649 0.0691309 0.13205 0.018387 0.0973396
0.0251656 0.190783 0.0862666 0.21886 0.0871776 0.0166813 0.18094 0.015601 0.000211511 0.178314
0.0175065 0.184626 0.0303621 0.187559 0.0165743 0.0838495 0.0714823 0.138489 0.186616 0.0829359
0.0436543 0.171175 0.0678902 0.0330189 0.115462 0.145408 0.0730911 0.104596 0.169882 0.0758235
0.142593 0.130269 0.091527 0.0113554 0.034923 0.185025 0.0950387 0.115309 0.133347 0.0606125
